"position","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11"
0.589798,33,1.125,27.125,-3.375,19.75,-12,3339.75,49.125,27.625,21.75,15.75
0.590614,33,0.5,27.5,-3.5,20,-11,3155,49.5,27.5,22,16
0.59143,33,-0.125,27.875,-3.625,20.25,-10,2970.25,49.875,27.375,22.25,16.25
0.592246,33,-0.75,28.25,-3.75,20.5,-9,2785.5,50.25,27.25,22.5,16.5
0.593062,33,-1.375,28.625,-3.875,20.75,-8,2600.75,50.625,27.125,22.75,16.75
0.593878,33,-2,29,-4,21,-7,2416,51,27,23,17
0.594694,32.625,-1.75,28.5,-3.75,21,-6.5,1860.5,51.625,27.125,22.75,17
0.59551,32.25,-1.5,28,-3.5,21,-6,1305,52.25,27.25,22.5,17
0.596326,31.875,-1.25,27.5,-3.25,21,-5.5,749.5,52.875,27.375,22.25,17
0.597142,31.5,-1,27,-3,21,-5,194,53.5,27.5,22,17
0.597958,31.125,-0.75,26.5,-2.75,21,-4.5,-361.5,54.125,27.625,21.75,17
0.598774,30.75,-0.5,26,-2.5,21,-4,-917,54.75,27.75,21.5,17
0.59959,30.375,-0.25,25.5,-2.25,21,-3.5,-1472.5,55.375,27.875,21.25,17
0.600406,30,0,25,-2,21,-3,-2028,56,28,21,17
0.601222,30.5,0.125,25,-2,20.75,-3,-2285.375,57,28,21.375,17
0.602038,31,0.25,25,-2,20.5,-3,-2542.75,58,28,21.75,17
0.602854,31.5,0.375,25,-2,20.25,-3,-2800.125,59,28,22.125,17
0.60367,32,0.5,25,-2,20,-3,-3057.5,60,28,22.5,17
0.604487,32.5,0.625,25,-2,19.75,-3,-3314.875,61,28,22.875,17
0.605303,33,0.75,25,-2,19.5,-3,-3572.25,62,28,23.25,17
0.606119,33.5,0.875,25,-2,19.25,-3,-3829.625,63,28,23.625,17
0.606935,34,1,25,-2,19,-3,-4087,64,28,24,17
0.607756,33.875,1,25.25,-1.75,18.875,-2.25,-3945.25,64.875,28.25,23.875,17
0.608577,33.75,1,25.5,-1.5,18.75,-1.5,-3803.5,65.75,28.5,23.75,17
0.609398,33.625,1,25.75,-1.25,18.625,-0.75,-3661.75,66.625,28.75,23.625,17
0.610218,33.5,1,26,-1,18.5,0,-3520,67.5,29,23.5,17
0.611039,33.375,1,26.25,-0.75,18.375,0.75,-3378.25,68.375,29.25,23.375,17
0.611859,33.25,1,26.5,-0.5,18.25,1.5,-3236.5,69.25,29.5,23.25,17
0.61268,33.125,1,26.75,-0.25,18.125,2.25,-3094.75,70.125,29.75,23.125,17
0.6135,33,1,27,0,18,3,-2953,71,30,23,17
0.614316,32.375,0.875,26.75,-0.625,18.375,3.125,-2783.125,73,30,23,16.875
0.615132,31.75,0.75,26.5,-1.25,18.75,3.25,-2613.25,75,30,23,16.75
0.615948,31.125,0.625,26.25,-1.875,19.125,3.375,-2443.375,77,30,23,16.625
0.616764,30.5,0.5,26,-2.5,19.5,3.5,-2273.5,79,30,23,16.5
0.61758,29.875,0.375,25.75,-3.125,19.875,3.625,-2103.625,81,30,23,16.375
0.618396,29.25,0.25,25.5,-3.75,20.25,3.75,-1933.75,83,30,23,16.25
0.619212,28.625,0.125,25.25,-4.375,20.625,3.875,-1763.875,85,30,23,16.125
0.620028,28,0,25,-5,21,4,-1594,87,30,23,16
0.620844,28.25,-0.125,25.25,-5,20.75,4,-1497.25,90,29.75,22.875,15.75
0.62166,28.5,-0.25,25.5,-5,20.5,4,-1400.5,93,29.5,22.75,15.5
0.622476,28.75,-0.375,25.75,-5,20.25,4,-1303.75,96,29.25,22.625,15.25
0.623293,29,-0.5,26,-5,20,4,-1207,99,29,22.5,15
0.624109,29.25,-0.625,26.25,-5,19.75,4,-1110.25,102,28.75,22.375,14.75
0.624925,29.5,-0.75,26.5,-5,19.5,4,-1013.5,105,28.5,22.25,14.5
0.625741,29.75,-0.875,26.75,-5,19.25,4,-916.75,108,28.25,22.125,14.25
0.626557,30,-1,27,-5,19,4,-820,111,28,22,14
0.627368,30.125,-0.75,27.125,-4.875,19.625,4.25,-771,115.75,28.625,22.375,14.375
0.62818,30.25,-0.5,27.25,-4.75,20.25,4.5,-722,120.5,29.25,22.75,14.75
0.628991,30.375,-0.25,27.375,-4.625,20.875,4.75,-673,125.25,29.875,23.125,15.125
0.629803,30.5,0,27.5,-4.5,21.5,5,-624,130,30.5,23.5,15.5
0.630615,30.625,0.25,27.625,-4.375,22.125,5.25,-575,134.75,31.125,23.875,15.875
0.631426,30.75,0.5,27.75,-4.25,22.75,5.5,-526,139.5,31.75,24.25,16.25
0.632238,30.875,0.75,27.875,-4.125,23.375,5.75,-477,144.25,32.375,24.625,16.625
0.633049,31,1,28,-4,24,6,-428,149,33,25,17
0.63386,31.375,1.25,27.5,-3.25,24,6,-403.625,156.375,32.625,24.375,17
0.634672,31.75,1.5,27,-2.5,24,6,-379.25,163.75,32.25,23.75,17
0.635484,32.125,1.75,26.5,-1.75,24,6,-354.875,171.125,31.875,23.125,17
0.636295,32.5,2,26,-1,24,6,-330.5,178.5,31.5,22.5,17
0.637107,32.875,2.25,25.5,-0.25,24,6,-306.125,185.875,31.125,21.875,17
0.637918,33.25,2.5,25,0.5,24,6,-281.75,193.25,30.75,21.25,17
0.638729,33.625,2.75,24.5,1.25,24,6,-257.375,200.625,30.375,20.625,17
0.639541,34,3,24,2,24,6,-233,208,30,20,17
0.640353,33.75,2.75,24,1.5,23.875,5.875,-219.75,221,30.125,20.25,16.75
0.641165,33.5,2.5,24,1,23.75,5.75,-206.5,234,30.25,20.5,16.5
0.641976,33.25,2.25,24,0.5,23.625,5.625,-193.25,247,30.375,20.75,16.25
0.642788,33,2,24,0,23.5,5.5,-180,260,30.5,21,16
0.643599,32.75,1.75,24,-0.5,23.375,5.375,-166.75,273,30.625,21.25,15.75
0.644411,32.5,1.5,24,-1,23.25,5.25,-153.5,286,30.75,21.5,15.5
0.645223,32.25,1.25,24,-1.5,23.125,5.125,-140.25,299,30.875,21.75,15.25
0.646034,32,1,24,-2,23,5,-127,312,31,22,15
0.646845,31.875,1.125,23.875,-2.375,22.75,5.25,-120,335.625,31.25,21.75,15.125
0.647657,31.75,1.25,23.75,-2.75,22.5,5.5,-113,359.25,31.5,21.5,15.25
0.648469,31.625,1.375,23.625,-3.125,22.25,5.75,-106,382.875,31.75,21.25,15.375
0.64928,31.5,1.5,23.5,-3.5,22,6,-99,406.5,32,21,15.5
0.650092,31.375,1.625,23.375,-3.875,21.75,6.25,-92,430.125,32.25,20.75,15.625
0.650903,31.25,1.75,23.25,-4.25,21.5,6.5,-85,453.75,32.5,20.5,15.75
0.651714,31.125,1.875,23.125,-4.625,21.25,6.75,-78,477.375,32.75,20.25,15.875
0.652526,31,2,23,-5,21,7,-71,501,33,20,16
0.653338,30.875,1.875,23.5,-4.875,20.625,6.875,-67.25,545.375,33.125,20,16
0.65415,30.75,1.75,24,-4.75,20.25,6.75,-63.5,589.75,33.25,20,16
0.654961,30.625,1.625,24.5,-4.625,19.875,6.625,-59.75,634.125,33.375,20,16
0.655773,30.5,1.5,25,-4.5,19.5,6.5,-56,678.5,33.5,20,16
0.656585,30.375,1.375,25.5,-4.375,19.125,6.375,-52.25,722.875,33.625,20,16
0.657396,30.25,1.25,26,-4.25,18.75,6.25,-48.5,767.25,33.75,20,16
0.658208,30.125,1.125,26.5,-4.125,18.375,6.125,-44.75,811.625,33.875,20,16
0.659019,30,1,27,-4,18,6,-41,856,34,20,16
0.659826,30.25,0.625,27.25,-3.75,18.25,6.375,-38.375,939.75,34.375,20.5,16
0.660633,30.5,0.25,27.5,-3.5,18.5,6.75,-35.75,1023.5,34.75,21,16
0.66144,30.75,-0.125,27.75,-3.25,18.75,7.125,-33.125,1107.25,35.125,21.5,16
0.662247,31,-0.5,28,-3,19,7.5,-30.5,1191,35.5,22,16
0.663054,31.25,-0.875,28.25,-2.75,19.25,7.875,-27.875,1274.75,35.875,22.5,16
0.663861,31.5,-1.25,28.5,-2.5,19.5,8.25,-25.25,1358.5,36.25,23,16
0.664668,31.75,-1.625,28.75,-2.25,19.75,8.625,-22.625,1442.25,36.625,23.5,16
0.665475,32,-2,29,-2,20,9,-20,1526,37,24,16
0.666282,32.125,-1.5,28.375,-2.125,20.125,8.625,-18.125,1671.125,37.125,23.875,16.125
0.66709,32.25,-1,27.75,-2.25,20.25,8.25,-16.25,1816.25,37.25,23.75,16.25
0.667897,32.375,-0.5,27.125,-2.375,20.375,7.875,-14.375,1961.375,37.375,23.625,16.375
0.668704,32.5,0,26.5,-2.5,20.5,7.5,-12.5,2106.5,37.5,23.5,16.5
0.669511,32.625,0.5,25.875,-2.625,20.625,7.125,-10.625,2251.625,37.625,23.375,16.625
0.670318,32.75,1,25.25,-2.75,20.75,6.75,-8.75,2396.75,37.75,23.25,16.75
0.671125,32.875,1.5,24.625,-2.875,20.875,6.375,-6.875,2541.875,37.875,23.125,16.875
0.671932,33,2,24,-3,21,6,-5,2687,38,23,17
0.672735,32.875,2.125,24.375,-3.25,20.75,6,-3.75,2842.625,38.25,23.125,17
0.673537,32.75,2.25,24.75,-3.5,20.5,6,-2.5,2998.25,38.5,23.25,17
0.67434,32.625,2.375,25.125,-3.75,20.25,6,-1.25,3153.875,38.75,23.375,17
0.675142,32.5,2.5,25.5,-4,20,6,0,3309.5,39,23.5,17
0.675944,32.375,2.625,25.875,-4.25,19.75,6,1.25,3465.125,39.25,23.625,17
0.676747,32.25,2.75,26.25,-4.5,19.5,6,2.5,3620.75,39.5,23.75,17
0.67755,32.125,2.875,26.625,-4.75,19.25,6,3.75,3776.375,39.75,23.875,17
0.678352,32,3,27,-5,19,6,5,3932,40,24,17
0.679159,31.75,2.625,27.125,-4.75,19.125,6.125,5.375,3794.375,40.625,23.875,17
0.679966,31.5,2.25,27.25,-4.5,19.25,6.25,5.75,3656.75,41.25,23.75,17
0.680773,31.25,1.875,27.375,-4.25,19.375,6.375,6.125,3519.125,41.875,23.625,17
0.68158,31,1.5,27.5,-4,19.5,6.5,6.5,3381.5,42.5,23.5,17
0.682387,30.75,1.125,27.625,-3.75,19.625,6.625,6.875,3243.875,43.125,23.375,17
0.683194,30.5,0.75,27.75,-3.5,19.75,6.75,7.25,3106.25,43.75,23.25,17
0.684001,30.25,0.375,27.875,-3.25,19.875,6.875,7.625,2968.625,44.375,23.125,17
0.684808,30,0,28,-3,20,7,8,2831,45,23,17
0.685611,30.125,0,27.625,-3,20.625,7.375,8.375,2284.625,45.875,22.875,16.875
0.686413,30.25,0,27.25,-3,21.25,7.75,8.75,1738.25,46.75,22.75,16.75
0.687215,30.375,0,26.875,-3,21.875,8.125,9.125,1191.875,47.625,22.625,16.625
0.688018,30.5,0,26.5,-3,22.5,8.5,9.5,645.5,48.5,22.5,16.5
0.688821,30.625,0,26.125,-3,23.125,8.875,9.875,99.125,49.375,22.375,16.375
0.689623,30.75,0,25.75,-3,23.75,9.25,10.25,-447.25,50.25,22.25,16.25
0.690426,30.875,0,25.375,-3,24.375,9.625,10.625,-993.625,51.125,22.125,16.125
0.691229,31,0,25,-3,25,10,11,-1540,52,22,16
0.692027,30.875,0,25.375,-3.25,24.625,9.625,11.375,-1865.5,52.5,22.625,16.125
0.692825,30.75,0,25.75,-3.5,24.25,9.25,11.75,-2191,53,23.25,16.25
0.693623,30.625,0,26.125,-3.75,23.875,8.875,12.125,-2516.5,53.5,23.875,16.375
0.694421,30.5,0,26.5,-4,23.5,8.5,12.5,-2842,54,24.5,16.5
0.695219,30.375,0,26.875,-4.25,23.125,8.125,12.875,-3167.5,54.5,25.125,16.625
0.696017,30.25,0,27.25,-4.5,22.75,7.75,13.25,-3493,55,25.75,16.75
0.696815,30.125,0,27.625,-4.75,22.375,7.375,13.625,-3818.5,55.5,26.375,16.875
0.697613,30,0,28,-5,22,7,14,-4144,56,27,17
0.698411,30,-0.125,27.5,-4.875,21.5,7,14.125,-4036,57.375,26.375,16.875
0.699209,30,-0.25,27,-4.75,21,7,14.25,-3928,58.75,25.75,16.75
0.700007,30,-0.375,26.5,-4.625,20.5,7,14.375,-3820,60.125,25.125,16.625
0.700805,30,-0.5,26,-4.5,20,7,14.5,-3712,61.5,24.5,16.5
0.701603,30,-0.625,25.5,-4.375,19.5,7,14.625,-3604,62.875,23.875,16.375
0.702401,30,-0.75,25,-4.25,19,7,14.75,-3496,64.25,23.25,16.25
0.703199,30,-0.875,24.5,-4.125,18.5,7,14.875,-3388,65.625,22.625,16.125
0.703997,30,-1,24,-4,18,7,15,-3280,67,22,16
0.704795,29.875,-0.75,24.25,-3.875,18.125,6.875,15.5,-3100.375,68.875,22.375,15.875
0.705593,29.75,-0.5,24.5,-3.75,18.25,6.75,16,-2920.75,70.75,22.75,15.75
0.706391,29.625,-0.25,24.75,-3.625,18.375,6.625,16.5,-2741.125,72.625,23.125,15.625
0.707189,29.5,0,25,-3.5,18.5,6.5,17,-2561.5,74.5,23.5,15.5
0.707987,29.375,0.25,25.25,-3.375,18.625,6.375,17.5,-2381.875,76.375,23.875,15.375
0.708785,29.25,0.5,25.5,-3.25,18.75,6.25,18,-2202.25,78.25,24.25,15.25
0.709583,29.125,0.75,25.75,-3.125,18.875,6.125,18.5,-2022.625,80.125,24.625,15.125
0.710381,29,1,26,-3,19,6,19,-1843,82,25,15
0.711179,29.25,1,26,-2.875,19.125,6.375,19,-1731.875,84.5,25,15.125
0.711977,29.5,1,26,-2.75,19.25,6.75,19,-1620.75,87,25,15.25
0.712775,29.75,1,26,-2.625,19.375,7.125,19,-1509.625,89.5,25,15.375
0.713573,30,1,26,-2.5,19.5,7.5,19,-1398.5,92,25,15.5
0.714371,30.25,1,26,-2.375,19.625,7.875,19,-1287.375,94.5,25,15.625
0.715169,30.5,1,26,-2.25,19.75,8.25,19,-1176.25,97,25,15.75
0.715967,30.75,1,26,-2.125,19.875,8.625,19,-1065.125,99.5,25,15.875
0.716765,31,1,26,-2,20,9,19,-954,102,25,16
0.717563,31.25,1.125,26.25,-1.75,19.75,8.875,19,-895.875,107,25.25,16.625
0.718361,31.5,1.25,26.5,-1.5,19.5,8.75,19,-837.75,112,25.5,17.25
0.719159,31.75,1.375,26.75,-1.25,19.25,8.625,19,-779.625,117,25.75,17.875
0.719958,32,1.5,27,-1,19,8.5,19,-721.5,122,26,18.5
0.720756,32.25,1.625,27.25,-0.75,18.75,8.375,19,-663.375,127,26.25,19.125
0.721554,32.5,1.75,27.5,-0.5,18.5,8.25,19,-605.25,132,26.5,19.75
0.722352,32.75,1.875,27.75,-0.25,18.25,8.125,19,-547.125,137,26.75,20.375
0.72315,33,2,28,0,18,8,19,-489,142,27,21
0.723948,32.75,1.75,27.875,-0.5,18.25,7.75,19.25,-460.5,149.875,27,21
0.724746,32.5,1.5,27.75,-1,18.5,7.5,19.5,-432,157.75,27,21
0.725544,32.25,1.25,27.625,-1.5,18.75,7.25,19.75,-403.5,165.625,27,21
0.726342,32,1,27.5,-2,19,7,20,-375,173.5,27,21
0.72714,31.75,0.75,27.375,-2.5,19.25,6.75,20.25,-346.5,181.375,27,21
0.727938,31.5,0.5,27.25,-3,19.5,6.5,20.5,-318,189.25,27,21
0.728736,31.25,0.25,27.125,-3.5,19.75,6.25,20.75,-289.5,197.125,27,21
0.729534,31,0,27,-4,20,6,21,-261,205,27,21
0.730332,31.125,0.125,26.875,-3.875,20.125,6.75,21.125,-246.25,217,27.125,20.25
0.73113,31.25,0.25,26.75,-3.75,20.25,7.5,21.25,-231.5,229,27.25,19.5
0.731928,31.375,0.375,26.625,-3.625,20.375,8.25,21.375,-216.75,241,27.375,18.75
0.732726,31.5,0.5,26.5,-3.5,20.5,9,21.5,-202,253,27.5,18
0.733524,31.625,0.625,26.375,-3.375,20.625,9.75,21.625,-187.25,265,27.625,17.25
0.734322,31.75,0.75,26.25,-3.25,20.75,10.5,21.75,-172.5,277,27.75,16.5
0.73512,31.875,0.875,26.125,-3.125,20.875,11.25,21.875,-157.75,289,27.875,15.75
0.735918,32,1,26,-3,21,12,22,-143,301,28,15
0.736711,32.125,0.875,25.625,-3.125,20.875,12,21.875,-134.75,324.25,28.125,15.625
0.737505,32.25,0.75,25.25,-3.25,20.75,12,21.75,-126.5,347.5,28.25,16.25
0.738298,32.375,0.625,24.875,-3.375,20.625,12,21.625,-118.25,370.75,28.375,16.875
0.739092,32.5,0.5,24.5,-3.5,20.5,12,21.5,-110,394,28.5,17.5
0.739885,32.625,0.375,24.125,-3.625,20.375,12,21.375,-101.75,417.25,28.625,18.125
0.740679,32.75,0.25,23.75,-3.75,20.25,12,21.25,-93.5,440.5,28.75,18.75
0.741472,32.875,0.125,23.375,-3.875,20.125,12,21.125,-85.25,463.75,28.875,19.375
0.742266,33,0,23,-4,20,12,21,-77,487,29,20
0.743059,33,0,23.5,-3.5,20.25,11.5,21.5,-72.125,529.625,29.125,19.625
0.743853,33,0,24,-3,20.5,11,22,-67.25,572.25,29.25,19.25
0.744646,33,0,24.5,-2.5,20.75,10.5,22.5,-62.375,614.875,29.375,18.875
0.74544,33,0,25,-2,21,10,23,-57.5,657.5,29.5,18.5
0.746233,33,0,25.5,-1.5,21.25,9.5,23.5,-52.625,700.125,29.625,18.125
0.747027,33,0,26,-1,21.5,9,24,-47.75,742.75,29.75,17.75
0.74782,33,0,26.5,-0.5,21.75,8.5,24.5,-42.875,785.375,29.875,17.375
0.748614,33,0,27,0,22,8,25,-38,828,30,17
0.749408,32.75,-0.25,27.125,-0.75,22,7.875,24.5,-35.125,909.125,30.125,17.125
0.750201,32.5,-0.5,27.25,-1.5,22,7.75,24,-32.25,990.25,30.25,17.25
0.750995,32.25,-0.75,27.375,-2.25,22,7.625,23.5,-29.375,1071.375,30.375,17.375
0.751788,32,-1,27.5,-3,22,7.5,23,-26.5,1152.5,30.5,17.5
0.752582,31.75,-1.25,27.625,-3.75,22,7.375,22.5,-23.625,1233.625,30.625,17.625
0.753375,31.5,-1.5,27.75,-4.5,22,7.25,22,-20.75,1314.75,30.75,17.75
0.754169,31.25,-1.75,27.875,-5.25,22,7.125,21.5,-17.875,1395.875,30.875,17.875
0.754963,31,-2,28,-6,22,7,21,-15,1477,31,18
0.755756,31.5,-1.75,27.75,-5.5,21.5,7.375,21.125,-13.5,1622.125,31.25,17.875
0.75655,32,-1.5,27.5,-5,21,7.75,21.25,-12,1767.25,31.5,17.75
0.757343,32.5,-1.25,27.25,-4.5,20.5,8.125,21.375,-10.5,1912.375,31.75,17.625
0.758137,33,-1,27,-4,20,8.5,21.5,-9,2057.5,32,17.5
0.75893,33.5,-0.75,26.75,-3.5,19.5,8.875,21.625,-7.5,2202.625,32.25,17.375
0.759724,34,-0.5,26.5,-3,19,9.25,21.75,-6,2347.75,32.5,17.25
0.760517,34.5,-0.25,26.25,-2.5,18.5,9.625,21.875,-4.5,2492.875,32.75,17.125
0.761311,35,0,26,-2,18,10,22,-3,2638,33,17
0.7621,34.5,0.125,26,-2.375,18.375,9.625,22.125,-1.125,2717.375,33.875,17.125
0.762889,34,0.25,26,-2.75,18.75,9.25,22.25,0.75,2796.75,34.75,17.25
0.763678,33.5,0.375,26,-3.125,19.125,8.875,22.375,2.625,2876.125,35.625,17.375
0.764467,33,0.5,26,-3.5,19.5,8.5,22.5,4.5,2955.5,36.5,17.5
0.765256,32.5,0.625,26,-3.875,19.875,8.125,22.625,6.375,3034.875,37.375,17.625
0.766045,32,0.75,26,-4.25,20.25,7.75,22.75,8.25,3114.25,38.25,17.75
0.766834,31.5,0.875,26,-4.625,20.625,7.375,22.875,10.125,3193.625,39.125,17.875
0.767623,31,1,26,-5,21,7,23,12,3273,40,18
0.768412,30.625,0.75,26.125,-4.625,21.125,6.75,23.25,12.5,3273,39.75,18.125
0.769201,30.25,0.5,26.25,-4.25,21.25,6.5,23.5,13,3273,39.5,18.25
0.76999,29.875,0.25,26.375,-3.875,21.375,6.25,23.75,13.5,3273,39.25,18.375
0.770779,29.5,0,26.5,-3.5,21.5,6,24,14,3273,39,18.5
0.771568,29.125,-0.25,26.625,-3.125,21.625,5.75,24.25,14.5,3273,38.75,18.625
0.772357,28.75,-0.5,26.75,-2.75,21.75,5.5,24.5,15,3273,38.5,18.75
0.773146,28.375,-0.75,26.875,-2.375,21.875,5.25,24.75,15.5,3273,38.25,18.875
0.773935,28,-1,27,-2,22,5,25,16,3273,38,19
0.774724,28.625,-0.875,26.75,-2.375,22,5.75,24.75,16.375,2705.875,38.5,18.875
0.775513,29.25,-0.75,26.5,-2.75,22,6.5,24.5,16.75,2138.75,39,18.75
0.776302,29.875,-0.625,26.25,-3.125,22,7.25,24.25,17.125,1571.625,39.5,18.625
0.777091,30.5,-0.5,26,-3.5,22,8,24,17.5,1004.5,40,18.5
0.77788,31.125,-0.375,25.75,-3.875,22,8.75,23.75,17.875,437.375,40.5,18.375
0.778669,31.75,-0.25,25.5,-4.25,22,9.5,23.5,18.25,-129.75,41,18.25
0.779458,32.375,-0.125,25.25,-4.625,22,10.25,23.25,18.625,-696.875,41.5,18.125
0.780247,33,0,25,-5,22,11,23,19,-1264,42,18
0.781036,33.125,0.25,25.375,-4.5,21.875,10.375,23,19,-1660.5,43.125,18.375
0.781825,33.25,0.5,25.75,-4,21.75,9.75,23,19,-2057,44.25,18.75
0.782614,33.375,0.75,26.125,-3.5,21.625,9.125,23,19,-2453.5,45.375,19.125
0.783403,33.5,1,26.5,-3,21.5,8.5,23,19,-2850,46.5,19.5
0.784192,33.625,1.25,26.875,-2.5,21.375,7.875,23,19,-3246.5,47.625,19.875
0.784981,33.75,1.5,27.25,-2,21.25,7.25,23,19,-3643,48.75,20.25
0.78577,33.875,1.75,27.625,-1.5,21.125,6.625,23,19,-4039.5,49.875,20.625
0.786559,34,2,28,-1,21,6,23,19,-4436,51,21
0.787348,33.875,1.75,28.125,-1.125,21.125,6.375,22.875,19.125,-4320.125,52.25,20.75
0.788137,33.75,1.5,28.25,-1.25,21.25,6.75,22.75,19.25,-4204.25,53.5,20.5
0.788926,33.625,1.25,28.375,-1.375,21.375,7.125,22.625,19.375,-4088.375,54.75,20.25
0.789715,33.5,1,28.5,-1.5,21.5,7.5,22.5,19.5,-3972.5,56,20
0.790504,33.375,0.75,28.625,-1.625,21.625,7.875,22.375,19.625,-3856.625,57.25,19.75
0.791293,33.25,0.5,28.75,-1.75,21.75,8.25,22.25,19.75,-3740.75,58.5,19.5
0.792082,33.125,0.25,28.875,-1.875,21.875,8.625,22.125,19.875,-3624.875,59.75,19.25
0.792871,33,0,29,-2,22,9,22,20,-3509,61,19
0.79366,32.875,0.125,28.375,-2.25,21.375,8.875,22,20.375,-3318.375,62.375,18.875
